Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.SG03NAC12D29K,2008.03,522,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2009.03,512,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2010.03,472,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2011.03,464,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2012.03,459,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2013.03,463,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2014.03,499,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2015.03,507,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2016.03,512,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2017.03,511,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2018.03,548,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2019.03,567,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29K,2020.03,607,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fringe benefit tax,,,
SNEA.SG03NAC12D29L,1987.03,31,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1988.03,13,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1989.03,17,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1990.03,23,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1991.03,21,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1992.03,22,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1993.03,17,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1994.03,20,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1995.03,24,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1996.03,36,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1997.03,32,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1998.03,29,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,1999.03,38,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2000.03,29,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2001.03,28,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2002.03,30,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2003.03,3,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2004.03,25,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2005.03,28,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2006.03,30,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2007.03,31,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2008.03,33,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2009.03,31,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2010.03,28,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2011.03,34,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2012.03,25,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2013.03,35,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2014.03,42,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2015.03,29,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2016.03,30,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2017.03,33,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2018.03,35,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2019.03,24,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29L,2020.03,33,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Fishing resources rentals & cost recovery,,,
SNEA.SG03NAC12D29M,1987.03,64,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1988.03,71,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1989.03,153,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1990.03,183,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1991.03,184,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1992.03,93,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1993.03,5,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1994.03,2,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1995.03,-1,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1996.03,-6,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1997.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1998.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,1999.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2000.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2001.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2002.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2003.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2004.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2005.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2006.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2007.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2008.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2009.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2010.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2011.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2012.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2013.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2014.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2015.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2016.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2017.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2018.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2019.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29M,2020.03,0,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Land tax,,,
SNEA.SG03NAC12D29N,1987.03,1026,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1988.03,1206,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1989.03,1368,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1990.03,1488,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1991.03,1587,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1992.03,1582,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1993.03,1570,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1994.03,1634,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1995.03,1707,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1996.03,1792,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1997.03,1887,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1998.03,1948,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,1999.03,2008,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2000.03,2124,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2001.03,2236,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2002.03,2327,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2003.03,2468,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2004.03,2663,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2005.03,2821,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2006.03,3073,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2007.03,3360,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2008.03,3639,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2009.03,3831,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2010.03,4044,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2011.03,4263,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2012.03,4440,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2013.03,4552,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2014.03,4766,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2015.03,5016,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2016.03,5319,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2017.03,5556,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2018.03,5825,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2019.03,6325,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29N,2020.03,6624,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Local authority taxes (incl. rates),,,
SNEA.SG03NAC12D29O,1987.03,1815,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1988.03,582,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1989.03,619,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1990.03,657,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1991.03,720,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1992.03,759,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1993.03,706,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1994.03,824,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1995.03,809,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1996.03,906,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1997.03,915,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1998.03,1001,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,1999.03,1029,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2000.03,1104,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2001.03,1058,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2002.03,1095,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2003.03,1198,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2004.03,1344,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2005.03,1563,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2006.03,1656,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2007.03,1707,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2008.03,1788,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
